CustomerKey,Gender,Name,City,State Code,C_State,Zip Code,C_Country,Continent,Birthday,Age,Age Category
1337826,Female,Amanda Oneil,Deltona,FL,Florida,32738,United States,North America,1990-12-03,27,Youth
1338079,Male,Terence Sweatt,Branchburg,NJ,New Jersey,8817,United States,North America,1951-05-06,66,Senior Citizens
1338176,Female,Shannon Baldwin,Raleigh,NC,North Carolina,27609,United States,North America,1997-04-17,20,Youth
1338214,Male,Walter Parker,El Cajon,CA,California,92020,United States,North America,1984-08-01,33,Adults
1338243,Female,Joan Hoang,Florence,SC,South Carolina,29501,United States,North America,1985-12-18,32,Adults
1338272,Female,Sheryl Martin,Brooklyn,NY,New York,11226,United States,North America,1995-07-08,22,Youth
1338452,Female,Ann Tso,Lansing,MI,Michigan,48933,United States,North America,1950-11-04,67,Senior Citizens
1338473,Female,Mary June,Wimberley,TX,Texas,78676,United States,North America,1985-10-22,32,Adults
1338761,Female,Mary Hennig,New York,NY,New York,10007,United States,North America,1990-07-12,27,Youth
1339173,Female,Mary Nagy,Floyd,VA,Virginia,24091,United States,North America,1993-12-20,24,Youth
1339269,Male,Larry Cedeno,South Boston,MA,Massachusetts,2127,United States,North America,1949-08-05,68,Senior Citizens
1339651,Female,Verna Mendez,Salinas,CA,California,93901,United States,North America,1961-03-18,56,Adults
1340071,Female,Jana Jackson,Centennial,CO,Colorado,80111,United States,North America,1986-07-18,31,Adults
1340104,Male,Robert Cronk,Anaheim,CA,California,92805,United States,North America,1977-06-04,40,Adults
1340193,Female,Susan Faulkner,Macon,GA,Georgia,31206,United States,North America,1941-04-18,76,Senior Citizens
1340281,Female,Heather Sealy,Freeport,IL,Illinois,61032,United States,North America,1960-03-04,57,Adults
1340465,Female,Mildred Collins,Worcester,MA,Massachusetts,1610,United States,North America,1946-12-14,71,Senior Citizens
1340597,Female,Lucia Atherton,Los Angeles,CA,California,90017,United States,North America,1979-07-11,38,Adults
1340902,Female,Sally Smith,Fremont,CA,California,94539,United States,North America,1998-12-17,19,Youth
1341076,Male,Jason Sepulveda,North Hollywood,CA,California,91601,United States,North America,1954-12-09,63,Senior Citizens
1341101,Female,Teresa Beaver,San Diego,CA,California,92103,United States,North America,1945-09-22,72,Senior Citizens
1341195,Male,Angelo Nolan,Portland,OR,Oregon,97209,United States,North America,1977-11-05,40,Adults
1341338,Male,Lawrence Baggett,Bangor,ME,Maine,4401,United States,North America,1992-05-21,25,Youth
1341787,Female,Denise McDonald,Cambridge,MA,Massachusetts,2141,United States,North America,1958-01-24,59,Adults
1341949,Female,Robena Rivera,Arlington,VA,Virginia,22202,United States,North America,1988-06-17,29,Youth
1342011,Female,Emma Deas,Knoxville,TN,Tennessee,37919,United States,North America,1957-02-09,60,Adults
1342154,Female,Paulette Crow,Kenner,LA,Louisiana,70062,United States,North America,1971-12-15,46,Adults
1342156,Female,Jill Torres,Arlington,VA,Virginia,22204,United States,North America,1971-03-27,46,Adults
1342209,Female,Danyell Garza,Carrollton,TX,Texas,75006,United States,North America,1964-05-23,53,Adults
1342226,Male,Robert Buss,Shelbyville,KY,Kentucky,40065,United States,North America,1947-10-19,70,Senior Citizens
1342539,Male,Andy Gold,Baltimore,MD,Maryland,21202,United States,North America,1985-04-07,32,Adults
1342569,Female,Emma Wannamaker,Shreveport,LA,Louisiana,71109,United States,North America,1981-12-06,36,Adults
1342765,Female,Elizabeth Barry,Columbus,OH,Ohio,43201,United States,North America,1977-01-25,40,Adults
1342870,Female,Mary Fuentes,Houston,TX,Texas,77032,United States,North America,1941-08-18,76,Senior Citizens
1342915,Female,Maryann Edmonds,Southfield,MI,Michigan,48075,United States,North America,1988-09-22,29,Youth
1342972,Male,David Ward,Superior,WI,Wisconsin,54880,United States,North America,1984-02-12,33,Adults
1343128,Male,Robert White,York,PA,Pennsylvania,17401,United States,North America,1975-12-27,42,Adults
1343149,Female,Diana Davis,Rancho Mirage,CA,California,92270,United States,North America,1970-03-05,47,Adults
1343255,Male,Pablo Page,Powers,MI,Michigan,49874,United States,North America,1946-03-27,71,Senior Citizens
1343340,Male,Allen Osorio,Athol,MA,Massachusetts,1331,United States,North America,1966-06-13,51,Adults
1343427,Female,Patricia Lazzaro,Dibble,OK,Oklahoma,73031,United States,North America,2001-07-12,16,Minors
1343695,Female,Echo Markowski,Delhi,NY,New York,13753,United States,North America,1946-09-05,71,Senior Citizens
1343700,Male,Todd Fugate,Monroe City,IN,Indiana,47557,United States,North America,1999-06-06,18,Youth
1343791,Male,Rick Baker,Hot Springs,AR,Arkansas,71901,United States,North America,1976-09-01,41,Adults
1344122,Female,Jessica Jenkins,Archer,FL,Florida,32618,United States,North America,1989-12-27,28,Youth
1344166,Female,Helen Manseau,Boron,CA,California,93516,United States,North America,1959-03-13,58,Adults
1344432,Male,Darrel Martinez,Charleston,IL,Illinois,61920,United States,North America,1961-05-12,56,Adults
1344457,Female,Lisa Stgermain,Bigelow,MN,Minnesota,56117,United States,North America,1945-02-10,72,Senior Citizens
1344488,Male,Eric Worthington,Bedford,MA,Massachusetts,1730,United States,North America,1977-06-03,40,Adults
1344505,Female,Pauline Chaparro,East Syracuse,NY,New York,13057,United States,North America,1950-09-20,67,Senior Citizens
1344733,Female,Joan March,Greenfield,CA,California,93927,United States,North America,1969-04-29,48,Adults
1344815,Male,Nathan Nelson,Tacoma,WA,Washington,98423,United States,North America,1988-03-11,29,Youth
1344897,Male,Luis Stewart,Fredericksburg,VA,Virginia,22401,United States,North America,1995-05-31,22,Youth
1344962,Female,Rosina Peters,Owatonna,MN,Minnesota,55060,United States,North America,1975-07-11,42,Adults
1345019,Male,Charles Hebert,Southfield,MI,Michigan,48075,United States,North America,1959-02-28,58,Adults
1345382,Male,Jose Law,Manchester,NH,New Hampshire,3103,United States,North America,1956-09-19,61,Senior Citizens
1345502,Female,Vanessa Styron,Dallas,TX,Texas,75202,United States,North America,1978-06-21,39,Adults
1345515,Female,April Jones,Salinas,CA,California,93901,United States,North America,1993-05-29,24,Youth
1345643,Female,Barbara Robinson,Valdez Creek Mine,AK,Alaska,99755,United States,North America,1986-04-16,31,Adults
1345653,Male,Michael Rice,Palmyra,TN,Tennessee,37142,United States,North America,1944-10-09,73,Senior Citizens
1345881,Male,Frederick Hite,Waterloo,IA,Iowa,50703,United States,North America,1973-10-18,44,Adults
1346329,Female,Ruby Williams,Albany,GA,Georgia,31701,United States,North America,1954-11-08,63,Senior Citizens
1346388,Male,Terence Hayes,New York,NY,New York,10016,United States,North America,1978-02-21,39,Adults
1346398,Female,George Garner,Bolton,MA,Massachusetts,1740,United States,North America,1946-01-22,71,Senior Citizens
1346408,Male,James Mort,Los Angeles,CA,California,90036,United States,North America,1935-04-26,82,Senior Citizens
1346474,Female,Sheilah Allen,Johnson City,VA,Virginia,37601,United States,North America,1992-02-19,25,Youth
1346496,Female,Vicki McCord,Citronelle,AL,Alabama,36522,United States,North America,1947-03-19,70,Senior Citizens
1346532,Female,Theresa Anderson,Northport,WA,Washington,99157,United States,North America,1943-08-11,74,Senior Citizens
1346534,Male,Troy Worth,Detroit,MI,Michigan,48226,United States,North America,1943-08-09,74,Senior Citizens
1346611,Female,Sharon Roque,Springfield,IL,Illinois,62701,United States,North America,1941-04-01,76,Senior Citizens
1346651,Male,Orlando Baker,Seattle,WA,Washington,98101,United States,North America,1975-01-02,42,Adults
1346790,Male,Van Williams,Yuma,AZ,Arizona,85364,United States,North America,1946-10-12,71,Senior Citizens
1346929,Female,Heather Lutz,Englewood,CO,Colorado,80112,United States,North America,1941-01-29,76,Senior Citizens
1347067,Male,Billy Kay,Fort Lauderdale,FL,Florida,33301,United States,North America,1962-07-29,55,Adults
1347239,Male,Gregory Murray,Milwaukee,WI,Wisconsin,53202,United States,North America,1944-09-03,73,Senior Citizens
1347405,Male,Eric Fuller,Needham,MA,Massachusetts,2192,United States,North America,1965-05-04,52,Adults
1347594,Female,Mabel Norris,Katy,TX,Texas,77493,United States,North America,1978-03-01,39,Adults
1347641,Male,Michael Lavelle,Diamond Lake,OR,Oregon,97731,United States,North America,2001-05-12,16,Minors
1347742,Female,Mary Davis,Perry,IL,Illinois,62362,United States,North America,1949-02-06,68,Senior Citizens
1347880,Female,Kathleen Huerta,Fort Smith,AR,Arkansas,72908,United States,North America,1955-09-14,62,Senior Citizens
1347884,Female,Christy Smith,Bloomington,IN,Indiana,47404,United States,North America,1953-08-30,64,Senior Citizens
1348049,Male,Abraham Caesar,Caro,MI,Michigan,48723,United States,North America,1982-09-14,35,Adults
1348253,Male,Joseph Brown,Garner,NC,North Carolina,27529,United States,North America,1960-06-28,57,Adults
1348328,Male,Brice Massey,Mobile,AL,Alabama,36693,United States,North America,1992-07-19,25,Youth
1349069,Male,John Frawley,Menlo Park,CA,California,94025,United States,North America,1973-11-29,44,Adults
1349131,Female,Katherine Rosales,Jackson,MS,Mississippi,39211,United States,North America,1986-07-05,31,Adults
1349155,Female,Kristina Blanco,Madisonville,KY,Kentucky,42431,United States,North America,1959-09-06,58,Adults
1349711,Female,Belle Gaunt,Martinsville,VA,Virginia,24112,United States,North America,1940-07-21,77,Senior Citizens
1349918,Female,Estella Craig,Miami,FL,Florida,33138,United States,North America,1957-10-05,60,Adults
1350476,Male,Timothy Maggard,Columbus,OH,Ohio,43215,United States,North America,1967-03-01,50,Adults
1350579,Male,Fernando Jones,Stanardsville,VA,Virginia,22973,United States,North America,1955-06-19,62,Senior Citizens
1350616,Female,Mary Bond,Sulphur,LA,Louisiana,70663,United States,North America,1946-11-28,71,Senior Citizens
1350729,Female,Linda Oakley,Fullerton,CA,California,92632,United States,North America,1983-10-29,34,Adults
1350819,Female,Anna London,Garden City,NY,New York,11530,United States,North America,1955-10-18,62,Senior Citizens
1350916,Male,Charles Mendoza,Princeton,IL,Illinois,61356,United States,North America,2000-12-25,17,Minors
1351006,Male,Lyle Hernandez,Bethpage,NY,New York,11714,United States,North America,1973-07-05,44,Adults
1351245,Male,Brian Logan,Merrillville,IN,Indiana,46410,United States,North America,1999-01-05,18,Youth
1351308,Female,Linda Becker,Cecelia,LA,Louisiana,70521,United States,North America,1977-12-13,40,Adults
1351360,Male,Donald Tellez,Freehold,NJ,New Jersey,7728,United States,North America,1976-03-31,41,Adults
1351498,Female,Cordelia Haney,Durango,CO,Colorado,81302,United States,North America,1963-11-12,54,Adults
1351590,Male,Otis Washington,Glendale,AZ,Arizona,85301,United States,North America,1989-09-16,28,Youth
1351815,Female,Miriam Beck,Spring Valley,NY,New York,10977,United States,North America,1988-04-26,29,Youth
1352418,Male,Donnell Hecht,San Francisco,CA,California,94107,United States,North America,2000-11-26,17,Minors
1352605,Male,Richard Griffin,Plano,TX,Texas,75074,United States,North America,2001-04-13,16,Minors
1352665,Male,Carl Kelliher,Greenville,NC,North Carolina,27834,United States,North America,1938-08-14,79,Senior Citizens
1352703,Male,Ryan Cline,Louisville,KY,Kentucky,40202,United States,North America,1996-10-07,21,Youth
1352889,Male,Ed Fudge,Miami,FL,Florida,33169,United States,North America,1962-02-04,55,Adults
1352896,Male,Scott Santiago,Fresno,CA,California,93706,United States,North America,1965-04-13,52,Adults
1352935,Male,Dave Edwards,Littleton,CO,Colorado,80126,United States,North America,1992-12-21,25,Youth
1353111,Female,Terri Combs,Paradise,CA,California,95969,United States,North America,1979-03-24,38,Adults
1353218,Male,Mason Ratcliff,Renton,WA,Washington,98055,United States,North America,1987-05-09,30,Youth
1353398,Female,Pamela Smith,Rochelle Park,NJ,New Jersey,7662,United States,North America,1953-06-21,64,Senior Citizens
1353524,Male,Jeffrey Campbell,Lawrence,MA,Massachusetts,1840,United States,North America,1963-09-03,54,Adults
1353538,Male,Daniel Tate,Bedford,PA,Pennsylvania,15522,United States,North America,1983-12-03,34,Adults
1353546,Male,Johnnie Knapp,Bedford,MA,Massachusetts,1730,United States,North America,1967-06-04,50,Adults
1353582,Male,Willie Walsh,Tampa,FL,Florida,33602,United States,North America,1980-10-27,37,Adults
1353710,Male,Thomas Gallup,Honolulu,HI,Hawaii,96826,United States,North America,1960-09-04,57,Adults
1353804,Male,John Gillan,Burbank,CA,California,91504,United States,North America,1998-09-25,19,Youth
1353805,Female,Mary Clear,Washington,DC,Washington DC,20200,United States,North America,1964-10-29,53,Adults
1353831,Female,Nancy Parker,Dallas,TX,Texas,75212,United States,North America,1944-07-02,73,Senior Citizens
1353843,Female,Silvia Ross,Chicago,IL,Illinois,60605,United States,North America,1975-06-11,42,Adults
1353862,Female,Grace Wilson,Deerfield Beach,FL,Florida,33442,United States,North America,1937-12-01,80,Senior Citizens
1353904,Male,Bernard Munro,Clarks Hill,IN,Indiana,47930,United States,North America,1940-10-28,77,Senior Citizens
1354052,Male,George Heath,Waipahu,HI,Hawaii,96797,United States,North America,1956-04-16,61,Senior Citizens
1354140,Male,John Woody,Jonesville,LA,Louisiana,71343,United States,North America,1991-12-04,26,Youth
1354143,Female,Mary Anderson,Fort Walton Beach,FL,Florida,32548,United States,North America,1986-09-23,31,Adults
1354184,Male,Cecil Havens,Hancock,PA,Pennsylvania,13783,United States,North America,1948-06-11,69,Senior Citizens
1354290,Female,Jean Beal,Silver Spring,MD,Maryland,20906,United States,North America,1968-03-30,49,Adults
1354464,Male,Kirk Peed,North East,MD,Maryland,21901,United States,North America,1991-06-27,26,Youth
1354487,Female,Daisy Owens,Rolla,MO,Missouri,65401,United States,North America,1951-03-05,66,Senior Citizens
1354873,Male,Jeremy James,Stillwater,MN,Minnesota,55082,United States,North America,1977-01-08,40,Adults
1354927,Male,Joshua Kinser,South Burlington,VT,Vermont,5403,United States,North America,1937-05-31,80,Senior Citizens
1355082,Male,Morris Marrone,San Francisco,CA,California,94107,United States,North America,1942-08-24,75,Senior Citizens
1355134,Male,Marc Cady,Washington,MD,Maryland,20200,United States,North America,1986-11-27,31,Adults
1355146,Female,Linda Sample,Grand Rapids,MI,Michigan,49503,United States,North America,1978-12-18,39,Adults
1355155,Female,Ester Jones,Sacramento,CA,California,95814,United States,North America,1949-09-03,68,Senior Citizens
1355355,Male,Roy Morgan,North Greenbush,NY,New York,12144,United States,North America,1977-11-29,40,Adults
1355773,Male,Christopher Cleary,New York,NY,New York,10014,United States,North America,1978-01-09,39,Adults
1355953,Female,Belinda Moore,Sherman Mills,ME,Maine,4776,United States,North America,1986-08-05,31,Adults
1356103,Male,Luis Fagan,Denver,CO,Colorado,80202,United States,North America,1949-02-03,68,Senior Citizens
1356668,Female,Wilma Rodriguez,Green Valley,AZ,Arizona,85614,United States,North America,1967-05-18,50,Adults
1356695,Male,Gerardo Simpson,Los Angeles,CA,California,90017,United States,North America,2000-10-16,17,Minors
1356740,Male,James Stokes,Placentia,CA,California,92670,United States,North America,1947-07-10,70,Senior Citizens
1356787,Male,Michael Nichols,Carmi,IL,Illinois,62821,United States,North America,1995-04-22,22,Youth
1356871,Male,Mark Upchurch,Roanoke,VA,Virginia,24011,United States,North America,1970-02-06,47,Adults
1356935,Female,Beth Green,Sister Bay,WI,Wisconsin,54234,United States,North America,1982-07-19,35,Adults
1357077,Male,Emil Bailey,Freeport,IL,Illinois,61032,United States,North America,1951-01-24,66,Senior Citizens
1357114,Male,Frank Barger,Bend,OR,Oregon,97701,United States,North America,1988-02-08,29,Youth
1357266,Male,Eric Heim,Fresno,CA,California,93710,United States,North America,1957-02-18,60,Adults
1357408,Male,Glenn Anderson,Clanton,AL,Alabama,35045,United States,North America,1982-03-23,35,Adults
1357523,Female,Martha McConnell,Dallas,TX,Texas,75287,United States,North America,1972-10-27,45,Adults
1357568,Female,Terese Koenig,Fresno,CA,California,93704,United States,North America,1968-12-29,49,Adults
